Start_Supplier_ID,Customer_ID,Origin,Strat_time,Number_of_Cities,Km_to_Travel,Planned_ETA,Route1,Route2,Route3,End_Destination
SUP2254,CUST0549,LOC313,08:13,3,234,00:02,LOC313 -> LOC374 -> LOC792,LOC313 -> LOC111 -> LOC792,LOC313 -> LOC319 -> LOC792,LOC792
SUP2215,CUST0228,LOC688,06:52,5,298,20:56,LOC688 -> LOC857 -> LOC457 -> LOC588 -> LOC472,LOC688 -> LOC104 -> LOC691 -> LOC317 -> LOC472,LOC688 -> LOC503 -> LOC534 -> LOC580 -> LOC472,LOC472
SUP2976,CUST2593,LOC640,09:29,7,193,20:27,LOC640 -> LOC478 -> LOC245 -> LOC840 -> LOC503 -> LOC433 -> LOC405,LOC640 -> LOC812 -> LOC528 -> LOC130 -> LOC867 -> LOC345 -> LOC405,LOC640 -> LOC349 -> LOC679 -> LOC766 -> LOC326 -> LOC338 -> LOC405,LOC405
SUP7013,CUST4373,LOC993,12:18,2,136,14:04,LOC993 -> LOC819,LOC993 -> LOC819,LOC993 -> LOC819,LOC819
SUP3257,CUST9885,LOC219,02:40,8,147,01:06,LOC219 -> LOC707 -> LOC390 -> LOC670 -> LOC204 -> LOC628 -> LOC651 -> LOC310,LOC219 -> LOC601 -> LOC793 -> LOC422 -> LOC239 -> LOC730 -> LOC619 -> LOC310,LOC219 -> LOC652 -> LOC107 -> LOC911 -> LOC544 -> LOC378 -> LOC200 -> LOC310,LOC310
SUP5131,CUST7626,LOC830,00:08,9,61,05:52,LOC830 -> LOC179 -> LOC729 -> LOC239 -> LOC382 -> LOC534 -> LOC243 -> LOC288 -> LOC778,LOC830 -> LOC645 -> LOC420 -> LOC143 -> LOC643 -> LOC518 -> LOC673 -> LOC110 -> LOC778,LOC830 -> LOC643 -> LOC813 -> LOC302 -> LOC858 -> LOC274 -> LOC262 -> LOC990 -> LOC778,LOC778
SUP1852,CUST2777,LOC414,20:26,9,470,04:04,LOC414 -> LOC755 -> LOC339 -> LOC635 -> LOC704 -> LOC365 -> LOC502 -> LOC685 -> LOC605,LOC414 -> LOC881 -> LOC703 -> LOC702 -> LOC856 -> LOC682 -> LOC943 -> LOC192 -> LOC605,LOC414 -> LOC851 -> LOC606 -> LOC702 -> LOC163 -> LOC389 -> LOC368 -> LOC777 -> LOC605,LOC605
SUP2713,CUST6140,LOC554,13:07,8,491,16:17,LOC554 -> LOC286 -> LOC315 -> LOC315 -> LOC173 -> LOC893 -> LOC670 -> LOC697,LOC554 -> LOC983 -> LOC682 -> LOC401 -> LOC955 -> LOC959 -> LOC296 -> LOC697,LOC554 -> LOC192 -> LOC791 -> LOC508 -> LOC634 -> LOC213 -> LOC140 -> LOC697,LOC697
SUP5794,CUST6199,LOC216,02:02,4,102,17:57,LOC216 -> LOC518 -> LOC956 -> LOC549,LOC216 -> LOC983 -> LOC412 -> LOC549,LOC216 -> LOC963 -> LOC807 -> LOC549,LOC549
SUP8984,CUST6553,LOC848,13:57,10,191,18:42,LOC848 -> LOC561 -> LOC543 -> LOC550 -> LOC630 -> LOC507 -> LOC457 -> LOC126 -> LOC955 -> LOC958,LOC848 -> LOC685 -> LOC975 -> LOC390 -> LOC832 -> LOC803 -> LOC642 -> LOC589 -> LOC656 -> LOC958,LOC848 -> LOC839 -> LOC440 -> LOC245 -> LOC837 -> LOC999 -> LOC775 -> LOC436 -> LOC333 -> LOC958,LOC958
SUP7676,CUST3250,LOC351,11:13,3,275,12:40,LOC351 -> LOC323 -> LOC830,LOC351 -> LOC793 -> LOC830,LOC351 -> LOC934 -> LOC830,LOC830
SUP0361,CUST1759,LOC547,03:55,5,150,01:31,LOC547 -> LOC124 -> LOC982 -> LOC938 -> LOC502,LOC547 -> LOC771 -> LOC604 -> LOC738 -> LOC502,LOC547 -> LOC541 -> LOC985 -> LOC831 -> LOC502,LOC502
SUP0056,CUST5100,LOC870,18:48,7,458,16:12,LOC870 -> LOC964 -> LOC936 -> LOC593 -> LOC402 -> LOC425 -> LOC196,LOC870 -> LOC396 -> LOC791 -> LOC321 -> LOC556 -> LOC868 -> LOC196,LOC870 -> LOC950 -> LOC435 -> LOC985 -> LOC659 -> LOC899 -> LOC196,LOC196
SUP6694,CUST3597,LOC757,17:49,2,360,14:23,LOC757 -> LOC439,LOC757 -> LOC439,LOC757 -> LOC439,LOC439
SUP2332,CUST9190,LOC158,12:35,8,126,11:38,LOC158 -> LOC945 -> LOC580 -> LOC647 -> LOC975 -> LOC277 -> LOC806 -> LOC708,LOC158 -> LOC938 -> LOC497 -> LOC711 -> LOC563 -> LOC610 -> LOC991 -> LOC708,LOC158 -> LOC702 -> LOC875 -> LOC922 -> LOC686 -> LOC622 -> LOC246 -> LOC708,LOC708
SUP0853,CUST3087,LOC413,15:59,8,253,02:19,LOC413 -> LOC929 -> LOC623 -> LOC753 -> LOC691 -> LOC741 -> LOC153 -> LOC157,LOC413 -> LOC982 -> LOC297 -> LOC712 -> LOC852 -> LOC931 -> LOC318 -> LOC157,LOC413 -> LOC458 -> LOC358 -> LOC274 -> LOC596 -> LOC682 -> LOC153 -> LOC157,LOC157
SUP9237,CUST8478,LOC377,09:18,6,376,03:42,LOC377 -> LOC190 -> LOC568 -> LOC772 -> LOC548 -> LOC174,LOC377 -> LOC919 -> LOC977 -> LOC101 -> LOC708 -> LOC174,LOC377 -> LOC116 -> LOC975 -> LOC786 -> LOC838 -> LOC174,LOC174
SUP6523,CUST6433,LOC915,03:16,3,70,18:48,LOC915 -> LOC182 -> LOC556,LOC915 -> LOC185 -> LOC556,LOC915 -> LOC612 -> LOC556,LOC556
SUP2758,CUST9534,LOC886,18:10,4,107,01:33,LOC886 -> LOC428 -> LOC794 -> LOC679,LOC886 -> LOC629 -> LOC379 -> LOC679,LOC886 -> LOC577 -> LOC918 -> LOC679,LOC679
SUP6343,CUST5889,LOC867,20:18,8,71,11:55,LOC867 -> LOC907 -> LOC436 -> LOC506 -> LOC396 -> LOC941 -> LOC302 -> LOC633,LOC867 -> LOC443 -> LOC896 -> LOC805 -> LOC563 -> LOC237 -> LOC233 -> LOC633,LOC867 -> LOC104 -> LOC180 -> LOC371 -> LOC989 -> LOC144 -> LOC602 -> LOC633,LOC633
SUP4303,CUST1874,LOC788,20:01,2,221,21:28,LOC788 -> LOC869,LOC788 -> LOC869,LOC788 -> LOC869,LOC869
SUP3668,CUST9341,LOC810,15:15,3,184,04:04,LOC810 -> LOC956 -> LOC742,LOC810 -> LOC596 -> LOC742,LOC810 -> LOC234 -> LOC742,LOC742
SUP3186,CUST7066,LOC632,10:02,9,119,18:53,LOC632 -> LOC588 -> LOC654 -> LOC389 -> LOC106 -> LOC996 -> LOC671 -> LOC249 -> LOC154,LOC632 -> LOC195 -> LOC715 -> LOC893 -> LOC599 -> LOC819 -> LOC667 -> LOC875 -> LOC154,LOC632 -> LOC784 -> LOC822 -> LOC609 -> LOC791 -> LOC913 -> LOC331 -> LOC400 -> LOC154,LOC154
SUP4883,CUST0595,LOC166,13:11,3,134,04:35,LOC166 -> LOC453 -> LOC660,LOC166 -> LOC112 -> LOC660,LOC166 -> LOC420 -> LOC660,LOC660
SUP3146,CUST7549,LOC620,07:31,8,86,12:40,LOC620 -> LOC924 -> LOC598 -> LOC846 -> LOC203 -> LOC861 -> LOC376 -> LOC992,LOC620 -> LOC823 -> LOC820 -> LOC684 -> LOC278 -> LOC227 -> LOC930 -> LOC992,LOC620 -> LOC184 -> LOC437 -> LOC153 -> LOC940 -> LOC475 -> LOC317 -> LOC992,LOC992
SUP1147,CUST2775,LOC623,13:16,10,455,13:01,LOC623 -> LOC407 -> LOC867 -> LOC358 -> LOC176 -> LOC693 -> LOC166 -> LOC797 -> LOC977 -> LOC800,LOC623 -> LOC646 -> LOC978 -> LOC968 -> LOC273 -> LOC526 -> LOC505 -> LOC230 -> LOC539 -> LOC800,LOC623 -> LOC147 -> LOC236 -> LOC187 -> LOC874 -> LOC955 -> LOC540 -> LOC765 -> LOC295 -> LOC800,LOC800
SUP0403,CUST4180,LOC176,10:46,3,442,18:02,LOC176 -> LOC656 -> LOC617,LOC176 -> LOC656 -> LOC617,LOC176 -> LOC185 -> LOC617,LOC617
SUP0179,CUST8705,LOC172,18:30,6,209,22:51,LOC172 -> LOC185 -> LOC316 -> LOC775 -> LOC453 -> LOC955,LOC172 -> LOC338 -> LOC377 -> LOC850 -> LOC743 -> LOC955,LOC172 -> LOC332 -> LOC387 -> LOC380 -> LOC791 -> LOC955,LOC955
SUP3755,CUST6926,LOC979,00:57,2,430,11:38,LOC979 -> LOC581,LOC979 -> LOC581,LOC979 -> LOC581,LOC581
SUP7398,CUST3632,LOC930,17:39,2,52,11:28,LOC930 -> LOC439,LOC930 -> LOC439,LOC930 -> LOC439,LOC439
SUP8476,CUST0885,LOC660,08:40,4,69,05:36,LOC660 -> LOC749 -> LOC969 -> LOC159,LOC660 -> LOC870 -> LOC236 -> LOC159,LOC660 -> LOC865 -> LOC545 -> LOC159,LOC159
SUP9833,CUST5355,LOC560,23:15,9,139,18:08,LOC560 -> LOC175 -> LOC761 -> LOC830 -> LOC702 -> LOC966 -> LOC706 -> LOC732 -> LOC427,LOC560 -> LOC613 -> LOC267 -> LOC722 -> LOC687 -> LOC808 -> LOC161 -> LOC593 -> LOC427,LOC560 -> LOC400 -> LOC937 -> LOC572 -> LOC961 -> LOC619 -> LOC815 -> LOC865 -> LOC427,LOC427
SUP6673,CUST3986,LOC951,15:26,5,455,10:41,LOC951 -> LOC516 -> LOC314 -> LOC178 -> LOC781,LOC951 -> LOC891 -> LOC574 -> LOC348 -> LOC781,LOC951 -> LOC288 -> LOC497 -> LOC156 -> LOC781,LOC781
SUP9237,CUST2276,LOC234,08:26,4,251,01:42,LOC234 -> LOC658 -> LOC354 -> LOC942,LOC234 -> LOC507 -> LOC927 -> LOC942,LOC234 -> LOC587 -> LOC244 -> LOC942,LOC942
SUP8116,CUST8899,LOC654,00:15,8,337,14:50,LOC654 -> LOC234 -> LOC785 -> LOC738 -> LOC590 -> LOC760 -> LOC870 -> LOC182,LOC654 -> LOC138 -> LOC337 -> LOC944 -> LOC556 -> LOC658 -> LOC433 -> LOC182,LOC654 -> LOC413 -> LOC261 -> LOC424 -> LOC807 -> LOC457 -> LOC240 -> LOC182,LOC182
SUP9497,CUST9103,LOC699,06:01,5,68,06:42,LOC699 -> LOC980 -> LOC117 -> LOC437 -> LOC566,LOC699 -> LOC522 -> LOC308 -> LOC916 -> LOC566,LOC699 -> LOC293 -> LOC802 -> LOC736 -> LOC566,LOC566
SUP3616,CUST6622,LOC113,20:32,9,359,03:48,LOC113 -> LOC685 -> LOC911 -> LOC129 -> LOC517 -> LOC350 -> LOC349 -> LOC308 -> LOC314,LOC113 -> LOC169 -> LOC371 -> LOC498 -> LOC767 -> LOC204 -> LOC176 -> LOC622 -> LOC314,LOC113 -> LOC542 -> LOC839 -> LOC211 -> LOC817 -> LOC368 -> LOC452 -> LOC801 -> LOC314,LOC314
SUP3613,CUST1465,LOC763,14:46,8,214,03:36,LOC763 -> LOC330 -> LOC733 -> LOC642 -> LOC395 -> LOC471 -> LOC216 -> LOC524,LOC763 -> LOC982 -> LOC544 -> LOC803 -> LOC653 -> LOC631 -> LOC533 -> LOC524,LOC763 -> LOC511 -> LOC242 -> LOC704 -> LOC572 -> LOC423 -> LOC705 -> LOC524,LOC524
SUP9386,CUST7770,LOC742,18:21,9,335,19:05,LOC742 -> LOC534 -> LOC652 -> LOC217 -> LOC792 -> LOC803 -> LOC930 -> LOC310 -> LOC538,LOC742 -> LOC815 -> LOC356 -> LOC901 -> LOC252 -> LOC892 -> LOC494 -> LOC250 -> LOC538,LOC742 -> LOC789 -> LOC719 -> LOC296 -> LOC302 -> LOC631 -> LOC780 -> LOC624 -> LOC538,LOC538
SUP0917,CUST6036,LOC194,14:03,7,410,00:24,LOC194 -> LOC306 -> LOC848 -> LOC337 -> LOC167 -> LOC750 -> LOC286,LOC194 -> LOC299 -> LOC273 -> LOC903 -> LOC319 -> LOC486 -> LOC286,LOC194 -> LOC984 -> LOC180 -> LOC806 -> LOC827 -> LOC220 -> LOC286,LOC286
SUP5911,CUST3091,LOC241,08:20,4,442,23:16,LOC241 -> LOC335 -> LOC109 -> LOC385,LOC241 -> LOC249 -> LOC687 -> LOC385,LOC241 -> LOC236 -> LOC758 -> LOC385,LOC385
SUP5164,CUST3110,LOC963,07:51,4,450,00:58,LOC963 -> LOC923 -> LOC853 -> LOC474,LOC963 -> LOC345 -> LOC404 -> LOC474,LOC963 -> LOC359 -> LOC775 -> LOC474,LOC474
SUP1559,CUST0872,LOC361,16:18,5,150,13:30,LOC361 -> LOC741 -> LOC300 -> LOC892 -> LOC676,LOC361 -> LOC851 -> LOC866 -> LOC660 -> LOC676,LOC361 -> LOC860 -> LOC105 -> LOC654 -> LOC676,LOC676
SUP1899,CUST5939,LOC999,03:09,8,323,09:55,LOC999 -> LOC283 -> LOC814 -> LOC844 -> LOC976 -> LOC590 -> LOC580 -> LOC635,LOC999 -> LOC128 -> LOC405 -> LOC238 -> LOC633 -> LOC977 -> LOC436 -> LOC635,LOC999 -> LOC340 -> LOC921 -> LOC702 -> LOC134 -> LOC804 -> LOC297 -> LOC635,LOC635
SUP6568,CUST1919,LOC450,04:20,4,346,16:14,LOC450 -> LOC908 -> LOC609 -> LOC581,LOC450 -> LOC972 -> LOC305 -> LOC581,LOC450 -> LOC623 -> LOC433 -> LOC581,LOC581
SUP9260,CUST2317,LOC395,09:31,8,423,18:29,LOC395 -> LOC132 -> LOC205 -> LOC581 -> LOC690 -> LOC120 -> LOC627 -> LOC487,LOC395 -> LOC507 -> LOC273 -> LOC824 -> LOC429 -> LOC716 -> LOC984 -> LOC487,LOC395 -> LOC502 -> LOC603 -> LOC774 -> LOC322 -> LOC991 -> LOC363 -> LOC487,LOC487
SUP2751,CUST7076,LOC122,07:52,7,156,12:25,LOC122 -> LOC974 -> LOC609 -> LOC854 -> LOC604 -> LOC619 -> LOC753,LOC122 -> LOC235 -> LOC600 -> LOC801 -> LOC522 -> LOC398 -> LOC753,LOC122 -> LOC655 -> LOC642 -> LOC480 -> LOC673 -> LOC253 -> LOC753,LOC753
SUP5570,CUST8184,LOC273,01:17,10,254,19:27,LOC273 -> LOC615 -> LOC373 -> LOC878 -> LOC128 -> LOC873 -> LOC248 -> LOC751 -> LOC153 -> LOC530,LOC273 -> LOC388 -> LOC950 -> LOC764 -> LOC700 -> LOC661 -> LOC790 -> LOC505 -> LOC498 -> LOC530,LOC273 -> LOC762 -> LOC332 -> LOC203 -> LOC106 -> LOC653 -> LOC390 -> LOC910 -> LOC802 -> LOC530,LOC530
SUP0210,CUST1010,LOC810,21:23,9,485,14:55,LOC810 -> LOC552 -> LOC318 -> LOC583 -> LOC952 -> LOC563 -> LOC575 -> LOC420 -> LOC954,LOC810 -> LOC164 -> LOC192 -> LOC626 -> LOC859 -> LOC554 -> LOC364 -> LOC973 -> LOC954,LOC810 -> LOC238 -> LOC380 -> LOC476 -> LOC257 -> LOC184 -> LOC861 -> LOC453 -> LOC954,LOC954
SUP0269,CUST2758,LOC966,23:03,2,208,13:29,LOC966 -> LOC748,LOC966 -> LOC748,LOC966 -> LOC748,LOC748
SUP2725,CUST7592,LOC306,19:57,4,181,16:33,LOC306 -> LOC541 -> LOC710 -> LOC680,LOC306 -> LOC145 -> LOC487 -> LOC680,LOC306 -> LOC173 -> LOC294 -> LOC680,LOC680
SUP5232,CUST3856,LOC147,17:35,5,432,09:44,LOC147 -> LOC705 -> LOC238 -> LOC750 -> LOC229,LOC147 -> LOC282 -> LOC354 -> LOC240 -> LOC229,LOC147 -> LOC872 -> LOC661 -> LOC568 -> LOC229,LOC229
SUP0967,CUST6198,LOC759,15:26,7,359,17:17,LOC759 -> LOC931 -> LOC314 -> LOC860 -> LOC522 -> LOC267 -> LOC388,LOC759 -> LOC226 -> LOC843 -> LOC681 -> LOC946 -> LOC682 -> LOC388,LOC759 -> LOC869 -> LOC311 -> LOC538 -> LOC861 -> LOC486 -> LOC388,LOC388
SUP7304,CUST5301,LOC777,14:44,7,374,22:07,LOC777 -> LOC738 -> LOC344 -> LOC407 -> LOC943 -> LOC433 -> LOC632,LOC777 -> LOC806 -> LOC449 -> LOC735 -> LOC757 -> LOC555 -> LOC632,LOC777 -> LOC449 -> LOC605 -> LOC169 -> LOC482 -> LOC606 -> LOC632,LOC632
SUP4831,CUST6164,LOC785,12:40,8,240,21:18,LOC785 -> LOC899 -> LOC692 -> LOC972 -> LOC780 -> LOC569 -> LOC435 -> LOC593,LOC785 -> LOC484 -> LOC320 -> LOC360 -> LOC900 -> LOC390 -> LOC589 -> LOC593,LOC785 -> LOC478 -> LOC610 -> LOC373 -> LOC130 -> LOC912 -> LOC961 -> LOC593,LOC593
SUP3032,CUST1025,LOC207,16:08,4,459,23:48,LOC207 -> LOC826 -> LOC421 -> LOC828,LOC207 -> LOC859 -> LOC583 -> LOC828,LOC207 -> LOC716 -> LOC892 -> LOC828,LOC828
SUP7269,CUST1650,LOC557,01:07,6,247,03:32,LOC557 -> LOC657 -> LOC635 -> LOC133 -> LOC115 -> LOC775,LOC557 -> LOC374 -> LOC862 -> LOC850 -> LOC259 -> LOC775,LOC557 -> LOC964 -> LOC882 -> LOC846 -> LOC673 -> LOC775,LOC775
SUP4019,CUST3897,LOC726,23:57,8,114,23:20,LOC726 -> LOC917 -> LOC168 -> LOC141 -> LOC210 -> LOC191 -> LOC478 -> LOC998,LOC726 -> LOC163 -> LOC293 -> LOC491 -> LOC122 -> LOC836 -> LOC351 -> LOC998,LOC726 -> LOC754 -> LOC196 -> LOC306 -> LOC291 -> LOC475 -> LOC214 -> LOC998,LOC998
SUP0244,CUST4870,LOC613,00:20,7,497,21:34,LOC613 -> LOC855 -> LOC600 -> LOC672 -> LOC297 -> LOC770 -> LOC478,LOC613 -> LOC407 -> LOC308 -> LOC454 -> LOC984 -> LOC304 -> LOC478,LOC613 -> LOC786 -> LOC764 -> LOC787 -> LOC309 -> LOC779 -> LOC478,LOC478
SUP9353,CUST1080,LOC643,10:16,3,165,06:13,LOC643 -> LOC578 -> LOC272,LOC643 -> LOC529 -> LOC272,LOC643 -> LOC876 -> LOC272,LOC272
SUP9229,CUST3861,LOC748,05:29,6,116,08:11,LOC748 -> LOC233 -> LOC164 -> LOC103 -> LOC247 -> LOC140,LOC748 -> LOC188 -> LOC242 -> LOC735 -> LOC424 -> LOC140,LOC748 -> LOC825 -> LOC988 -> LOC588 -> LOC485 -> LOC140,LOC140
SUP2192,CUST4178,LOC306,23:51,10,215,07:28,LOC306 -> LOC496 -> LOC588 -> LOC308 -> LOC391 -> LOC347 -> LOC525 -> LOC961 -> LOC353 -> LOC153,LOC306 -> LOC677 -> LOC167 -> LOC730 -> LOC793 -> LOC543 -> LOC253 -> LOC214 -> LOC808 -> LOC153,LOC306 -> LOC967 -> LOC890 -> LOC603 -> LOC931 -> LOC882 -> LOC849 -> LOC908 -> LOC402 -> LOC153,LOC153
SUP2212,CUST2729,LOC797,13:00,5,87,11:14,LOC797 -> LOC309 -> LOC448 -> LOC763 -> LOC657,LOC797 -> LOC297 -> LOC199 -> LOC677 -> LOC657,LOC797 -> LOC589 -> LOC840 -> LOC555 -> LOC657,LOC657
SUP5407,CUST0698,LOC717,09:28,3,204,12:23,LOC717 -> LOC814 -> LOC870,LOC717 -> LOC104 -> LOC870,LOC717 -> LOC935 -> LOC870,LOC870
SUP9827,CUST0140,LOC751,03:56,7,86,12:25,LOC751 -> LOC336 -> LOC389 -> LOC819 -> LOC488 -> LOC335 -> LOC612,LOC751 -> LOC866 -> LOC831 -> LOC942 -> LOC250 -> LOC703 -> LOC612,LOC751 -> LOC214 -> LOC559 -> LOC870 -> LOC684 -> LOC165 -> LOC612,LOC612
SUP5304,CUST2801,LOC511,21:13,5,207,05:01,LOC511 -> LOC694 -> LOC843 -> LOC634 -> LOC517,LOC511 -> LOC330 -> LOC333 -> LOC589 -> LOC517,LOC511 -> LOC606 -> LOC764 -> LOC846 -> LOC517,LOC517
SUP2609,CUST7353,LOC647,18:16,7,135,13:49,LOC647 -> LOC797 -> LOC498 -> LOC504 -> LOC302 -> LOC246 -> LOC403,LOC647 -> LOC483 -> LOC614 -> LOC546 -> LOC849 -> LOC935 -> LOC403,LOC647 -> LOC604 -> LOC397 -> LOC734 -> LOC591 -> LOC598 -> LOC403,LOC403
SUP6828,CUST1077,LOC682,21:54,9,479,16:12,LOC682 -> LOC382 -> LOC525 -> LOC532 -> LOC693 -> LOC458 -> LOC683 -> LOC425 -> LOC429,LOC682 -> LOC463 -> LOC148 -> LOC826 -> LOC836 -> LOC628 -> LOC595 -> LOC741 -> LOC429,LOC682 -> LOC809 -> LOC655 -> LOC203 -> LOC236 -> LOC784 -> LOC437 -> LOC123 -> LOC429,LOC429
SUP0618,CUST0943,LOC603,11:40,2,172,00:02,LOC603 -> LOC916,LOC603 -> LOC916,LOC603 -> LOC916,LOC916
SUP9392,CUST4383,LOC191,19:51,8,143,08:51,LOC191 -> LOC392 -> LOC982 -> LOC624 -> LOC756 -> LOC595 -> LOC474 -> LOC202,LOC191 -> LOC456 -> LOC836 -> LOC135 -> LOC560 -> LOC181 -> LOC593 -> LOC202,LOC191 -> LOC571 -> LOC202 -> LOC231 -> LOC944 -> LOC269 -> LOC293 -> LOC202,LOC202
SUP6733,CUST9790,LOC856,01:21,9,499,04:19,LOC856 -> LOC888 -> LOC132 -> LOC345 -> LOC650 -> LOC353 -> LOC397 -> LOC248 -> LOC312,LOC856 -> LOC477 -> LOC163 -> LOC902 -> LOC313 -> LOC761 -> LOC572 -> LOC837 -> LOC312,LOC856 -> LOC517 -> LOC503 -> LOC773 -> LOC476 -> LOC720 -> LOC502 -> LOC158 -> LOC312,LOC312
SUP4438,CUST2358,LOC420,12:20,9,405,00:17,LOC420 -> LOC818 -> LOC996 -> LOC649 -> LOC883 -> LOC409 -> LOC509 -> LOC129 -> LOC388,LOC420 -> LOC482 -> LOC444 -> LOC874 -> LOC813 -> LOC209 -> LOC370 -> LOC670 -> LOC388,LOC420 -> LOC640 -> LOC104 -> LOC787 -> LOC662 -> LOC886 -> LOC887 -> LOC914 -> LOC388,LOC388
SUP2696,CUST0466,LOC818,13:39,4,230,08:58,LOC818 -> LOC163 -> LOC826 -> LOC806,LOC818 -> LOC343 -> LOC563 -> LOC806,LOC818 -> LOC578 -> LOC118 -> LOC806,LOC806
SUP5630,CUST2323,LOC184,14:55,6,267,16:25,LOC184 -> LOC617 -> LOC739 -> LOC990 -> LOC462 -> LOC688,LOC184 -> LOC655 -> LOC860 -> LOC964 -> LOC414 -> LOC688,LOC184 -> LOC708 -> LOC294 -> LOC335 -> LOC736 -> LOC688,LOC688
SUP5294,CUST1963,LOC424,07:33,4,158,17:30,LOC424 -> LOC136 -> LOC485 -> LOC137,LOC424 -> LOC918 -> LOC261 -> LOC137,LOC424 -> LOC106 -> LOC646 -> LOC137,LOC137
SUP9543,CUST5350,LOC530,20:50,8,340,21:22,LOC530 -> LOC242 -> LOC260 -> LOC918 -> LOC593 -> LOC473 -> LOC166 -> LOC774,LOC530 -> LOC229 -> LOC377 -> LOC321 -> LOC160 -> LOC415 -> LOC761 -> LOC774,LOC530 -> LOC781 -> LOC892 -> LOC637 -> LOC865 -> LOC835 -> LOC981 -> LOC774,LOC774
SUP7214,CUST8993,LOC884,01:52,4,437,16:22,LOC884 -> LOC644 -> LOC895 -> LOC895,LOC884 -> LOC127 -> LOC934 -> LOC895,LOC884 -> LOC740 -> LOC781 -> LOC895,LOC895
SUP4732,CUST0878,LOC640,06:39,2,470,17:48,LOC640 -> LOC953,LOC640 -> LOC953,LOC640 -> LOC953,LOC953
SUP4134,CUST4392,LOC514,13:56,10,415,05:06,LOC514 -> LOC384 -> LOC720 -> LOC887 -> LOC333 -> LOC331 -> LOC812 -> LOC585 -> LOC484 -> LOC645,LOC514 -> LOC628 -> LOC539 -> LOC533 -> LOC946 -> LOC990 -> LOC411 -> LOC332 -> LOC766 -> LOC645,LOC514 -> LOC151 -> LOC573 -> LOC678 -> LOC422 -> LOC141 -> LOC935 -> LOC109 -> LOC678 -> LOC645,LOC645
SUP8986,CUST5587,LOC890,19:32,6,50,17:43,LOC890 -> LOC157 -> LOC127 -> LOC489 -> LOC143 -> LOC471,LOC890 -> LOC880 -> LOC107 -> LOC325 -> LOC734 -> LOC471,LOC890 -> LOC546 -> LOC211 -> LOC582 -> LOC213 -> LOC471,LOC471
SUP6939,CUST5706,LOC548,13:43,4,105,11:39,LOC548 -> LOC187 -> LOC424 -> LOC429,LOC548 -> LOC902 -> LOC998 -> LOC429,LOC548 -> LOC793 -> LOC124 -> LOC429,LOC429
SUP4569,CUST9925,LOC445,03:23,4,127,03:37,LOC445 -> LOC657 -> LOC991 -> LOC773,LOC445 -> LOC477 -> LOC628 -> LOC773,LOC445 -> LOC836 -> LOC566 -> LOC773,LOC773
SUP5292,CUST0350,LOC335,10:28,9,147,01:14,LOC335 -> LOC176 -> LOC359 -> LOC986 -> LOC613 -> LOC919 -> LOC428 -> LOC381 -> LOC187,LOC335 -> LOC954 -> LOC941 -> LOC480 -> LOC532 -> LOC161 -> LOC222 -> LOC907 -> LOC187,LOC335 -> LOC848 -> LOC851 -> LOC400 -> LOC700 -> LOC859 -> LOC472 -> LOC286 -> LOC187,LOC187
SUP1531,CUST9552,LOC599,11:54,2,145,07:07,LOC599 -> LOC208,LOC599 -> LOC208,LOC599 -> LOC208,LOC208
SUP2820,CUST6408,LOC258,22:03,10,56,13:19,LOC258 -> LOC346 -> LOC912 -> LOC112 -> LOC705 -> LOC828 -> LOC574 -> LOC253 -> LOC972 -> LOC693,LOC258 -> LOC688 -> LOC157 -> LOC360 -> LOC287 -> LOC412 -> LOC291 -> LOC509 -> LOC110 -> LOC693,LOC258 -> LOC626 -> LOC940 -> LOC771 -> LOC119 -> LOC608 -> LOC893 -> LOC287 -> LOC641 -> LOC693,LOC693
SUP0179,CUST9130,LOC226,14:22,3,450,05:12,LOC226 -> LOC141 -> LOC569,LOC226 -> LOC695 -> LOC569,LOC226 -> LOC872 -> LOC569,LOC569
SUP1470,CUST9220,LOC574,08:39,7,53,16:36,LOC574 -> LOC736 -> LOC655 -> LOC483 -> LOC182 -> LOC897 -> LOC119,LOC574 -> LOC277 -> LOC619 -> LOC811 -> LOC830 -> LOC721 -> LOC119,LOC574 -> LOC416 -> LOC486 -> LOC924 -> LOC696 -> LOC788 -> LOC119,LOC119
SUP2116,CUST3412,LOC434,12:56,6,136,09:19,LOC434 -> LOC563 -> LOC234 -> LOC157 -> LOC870 -> LOC464,LOC434 -> LOC809 -> LOC421 -> LOC977 -> LOC946 -> LOC464,LOC434 -> LOC746 -> LOC829 -> LOC742 -> LOC324 -> LOC464,LOC464
SUP1789,CUST5468,LOC374,15:26,4,488,15:35,LOC374 -> LOC452 -> LOC267 -> LOC234,LOC374 -> LOC534 -> LOC158 -> LOC234,LOC374 -> LOC198 -> LOC450 -> LOC234,LOC234
SUP2376,CUST8316,LOC183,12:00,8,229,16:13,LOC183 -> LOC748 -> LOC457 -> LOC143 -> LOC665 -> LOC695 -> LOC683 -> LOC806,LOC183 -> LOC739 -> LOC708 -> LOC636 -> LOC918 -> LOC188 -> LOC544 -> LOC806,LOC183 -> LOC298 -> LOC215 -> LOC912 -> LOC678 -> LOC650 -> LOC773 -> LOC806,LOC806
SUP4957,CUST9002,LOC936,11:02,2,234,18:04,LOC936 -> LOC691,LOC936 -> LOC691,LOC936 -> LOC691,LOC691
